Edith Breaker,-32.48333,152.5
Mount Edith,-41.45,145
Mount Edith,-17.1,145.63333
Edith,-33.8,149.91667
Edinburgh Range,-25.28333,145.38333
Edinburgh Mountains,-24.16667,151.63333
Edinburgh Castle,-28.4652,152.6346
Mount Edinburgh,-25.3,145.35
Castle Edinburgh,-20.06667,147.58333
Edie Creek,-22.6,145.68333
Edi,-36.65,146.43333
Edges Creek,-18.55,140.43333
Edgeroi,-30.1,149.8
Edgeroi,-30.1,149.73333
Edgell Rock,-20.76667,149.26667
Edgehill Tank,-35.48333,146.95
Edge Hill,-16.9,145.75
Edgecumbe Heights,-19.98333,148.26667
Edgecumbe Bay,-20.11372,148.39024
Cape Edgecumbe,-19.98333,148.25
Mount Edgecombe,-27.53333,151.56667
Edgecombe,-37.18333,144.43333
Edgecliff,-33.88333,151.25
Edgbaston,-22.73333,145.4
Edgars Creek,-37.73027,144.97567
Mount Edgar,-27.86667,152.21666
Mount Edgar,-18.11667,145.66667
Lake Edgar,-43,146.33333
Edenvale,-26.56667,151.85
Edenvale,-35.23333,147.06667
Eden Vale,-25.15,148.11667
Eden Vale,-17.88333,143.23334
Edenthorpe,-35.91667,146.05
Eden Siding,-41.98333,145.26667
Eden Rivulet,-41.58333,146.71667
Eden Reef,-14.08333,143.91667
Eden Park,-37.48333,145.08333
Eden Lassie Creek,-20.16667,148.41667
Eden Island,-27.75444,153.39055
Edenhope,-37.03655,141.29657
Edenhope,-38.26667,145.21667
Eden Creek,-28.8,152.98333
Eden Creek,-23.66667,142
Mount Eden,-25.11667,148.10001
Eden,-37.06322,149.90401
Eddystone Point,-41,148.35
Eddystone Gully,-25.28333,147.78333
Mount Eddystone,-25.3,147.83333
Eddystone,-43.85,147.01667
Eddy Reef,-17.78333,146.45
Eddington Siding,-20.66667,141.63333
Eddington,-36.88333,143.85
Eddington,-38.06667,145.6
Eddington,-20.65,141.55
Eclipse Island,-18.77123,146.55222
Eclipse Creek,-24.98333,145.91667
Eclipse Bore,-24.93333,145.96667
Ecklin Swamp,-38.35,142.9
Ecklin South,-38.4,142.91667
Mount Eckersley,-38.09653,141.64098
Eckerboon,-31.71667,142.13333
Echuca Village,-36.13333,144.81667
Echuca,-36.14057,144.75185
Echo Island,-43.43,146.91
Echo Hills,-27.36667,149.13333
Echo Hills,-24.15,147.4
Echo Creek,-24.16667,147.4
Echo Creek,-17.93333,145.8
Echo Creek,-16.96667,142.08333
Mount Echo,-18.4,145.8
Lake Echo,-42.16,146.64
Eccleston,-32.25,151.5
Mount Eccles,-38.06667,141.91667
Eborac Island,-10.68235,142.53413
Ebor,-30.4,152.35
Ebony Tank,-19.95,140.6
Mount Ebenezer,-24.05,147.98334
Ebenezer,-27.68333,152.63333
Ebden,-36.15,147.03333
Ebbw Vale,-27.6,152.81667
Ebbanora,-37.78333,143.16667
Ebagoola,-14.31667,143.26666
Eatonsville,-29.63333,152.83333
Mount Eaton,-25.985,152.64194
Eastwood Bore,-24.68333,145.5
Eastwood,-33.8,151.08333
East Warianna Creek,-20.93333,143.81667
Eastville,-36.85,143.93333
East Twelve Mile Bore,-22.58333,144.83333
East Toorale,-30.43333,145.4
East Sunrise,-25.3,148.11667
East Strait Island,-10.49564,142.45041
East Spur,-21.68333,150.28333
East Sister Island,-39.65,148
East Sandy Cape,-40.95,147.33333
East Rock,-20.33333,148.86667
East Ridge Banks,-22.41667,150.46666
East Repulse Island,-20.59866,148.88013
East Red Hill Bore,-25.18333,146.43333
East Point Ledge,-23.85,151.4
East Point,-31.56667,159.11667
East Point,-23.86667,151.4
East Point,-10.16667,142.31667
East Peak,-33.53333,145.88333
East Pange Creek,-31.91667,146.8
Easton,-35.93333,150.05
East Normanby River,-15.66667,144.95
East Natimuk,-36.73333,141.96667
East Moncoeur Island,-39.23,146.53
East Minto,-34.05,150.86667
East Metcalfe,-37.15,144.46667
Eastmere,-22.5,145.91667
Eastmalvern,-37.88333,145.06667
East Malanda,-17.38333,145.66667
East Maitland,-32.75,151.58333
East Loddon Shire,-36.33333,144.16667
East Lake,-27.73333,146.6
East Knoll,-27.13333,153.33333
East Kangaloon,-34.56667,150.58333
East Islets,-11.37611,143.0414
East Island,-39.21667,147.03333
East Inlet,-40.8,145.28333
Eastholme,-34.03333,146.13333
East Hodgkinson River,-16.75,145
East Hills,-33.96667,150.98333
East Guyong,-33.41667,149.28333
East Greta,-32.76667,151.5
East Gosford,-33.43333,151.35
East Goonimbla Tank,-33.03333,148.2
East Evelyn,-17.51667,145.51667
Eastern Punchbowl Creek,-34.08333,150.9
Eastern Peak,-22.75,148.11667
Eastern Passage,-38.41667,145.4
Eastern Creek,-41.16667,145.41667
Eastern Creek,-26.25,147.91667
Eastern Creek,-26.13333,148.41667
Eastern Creek,-25.2,151.2
Eastern Creek,-24.85,147.06667
Eastern Creek,-23.9,147.03333
Eastern Creek,-22.83333,147.1
Eastern Creek,-22.36667,140.08333
Eastern Creek,-21.16667,142.13333
Eastern Creek,-21.05,147.95
Eastern Creek,-20.93333,143.65
Eastern Creek,-20.16667,141.13333
Eastern Creek,-26.23333,148.08333
Eastern Cordillera,-25,150
Eastern Channel,-33.83333,151.28333
Eastern Brook,-31.95,150.03333
Eastern Branch Creek,-26.93333,150.76667
Eastern Boyne River,-24.21667,151.26667
East Dexter Bore,-23.23333,143.78333
East Creek Bore,-19.48333,142.11667
East Creek,-38.41667,145.08333
East Creek,-37.96667,142.53333
East Creek,-29.33333,152.33333
East Creek,-22.51667,150.58333
East Creek,-20.8,148.16667
East Creek,-19.41667,141.75
East Creek,-18.86667,144.2
East Channel,-27.2,153.35
East Capella Creek,-23.05,148.05
East Cam River,-41.23333,145.7
East Bundaberg,-24.85,152.36667
East Brovinia Creek,-26.1,151.21667
East Breelong,-31.85,148.91667
East Branch Welcome Creek,-23.8,143.16667
East Branch Tarwin River,-38.46667,146.2
East Branch Stone River,-18.7,145.96667
East Branch Rintouls Creek,-38.06667,146.38333
East Branch Ovens River,-36.9,147.06667
East Branch Native Dog Creek,-27.68333,153.26667
East Branch Morwell River,-38.43333,146.31667
East Branch Maranoa River,-25.28333,147.76667
East Branch Kiewa River,-36.73333,147.16667
East Branch Horse Creek,-26.2,149.6
East Branch Hedlow Creek,-23.03333,150.4
East Branch Bustard Creek,-22.08333,140.86667
East Branch Barkly River,-37.46667,146.45
East Branch Barham River,-38.76667,143.6
East Branch Back Creek,-24.18333,146.65
Eastbourne Siding,-41.8,147.66667
Eastbourne,-36.21667,148.66667
East Bay Neck,-42.9,147.81667
East Barron,-17.31667,145.53333
East Banks,-27.35,153.2
East Banks,-23.89655,151.41527
East Bank,-26.98333,153.33333
East Ballina,-28.86667,153.58333
East Arm Dugong Inlet,-20.23333,148.96667
East Arm,-41.18333,146.95
East Archer River,-13.36667,141.76667
Earthquake Springs Drain,-37.18333,140.1
Earps Island,-32.3152,152.5012
Earlwood,-33.95,151.1
Earlstoun,-26.35,143.68333
Earlston,-36.55,145.66667
Earls Creek,-15.7,144.61667
Earlscliff,-20.86667,147.31667
Earl Hill,-16.8,145.7
Earles Camp Waterhole,-19.05,141.08333
Earl Banks,-22.32662,150.40494
Mount Earl,-15.86667,144.91667
Eagleton,-32.7,151.75
Eagles Nest,-38.66667,145.66667
Eagle Rock,-10.78333,142.23333
Eagle Point,-54.5,158.88333
Eagle Point,-37.9,147.68333
Eaglemont,-37.76667,145.05
Eagle Islet,-21.978,150.19482
Eagle Island,-14.69675,145.37736
Eagle Heights,-27.91932,153.19936
Eaglehawk Rock,-32.7,149.83333
Eaglehawk Neck,-43.01962,147.92264
Eaglehawk Neck,-43.01972,147.925
Eaglehawk Gully,-26.78333,149.85
Eaglehawk Creek,-38.15,146.56667
Eaglehawk Bay,-43.02,147.89
Eaglehawk,-36.73333,144.25
Eagle Flat Bore,-22.91667,145.56667
Eaglefield Creek,-21.7,147.43333
Eaglefield,-21.48333,147.7
Eagle Farm Flats Cutting,-27.43333,153.11667
Eagle Farm,-27.43333,153.08333
Eagle Creek,-42.41667,145.66667
Eagle Creek,-35.65,144.15
Eagle Creek,-33.3,147.1
Eagle Creek,-26.9,149.96667
Eagleby,-27.68333,153.21667
Eagle Bore,-19.88333,140.6
Eaglebar,-28.16667,149.7
Mount Eagle,-25.23333,150.98333
Eagers Swamp,-27.15,153.43333
Eagers Creek,-27.15,153.43333
Lake Eacham,-17.28333,145.63333
Dysons Dam,-24.78333,145.08333
Dysart,-42.56667,147.2
Dyraaba Creek,-28.8,152.95
Dynevor Downs,-28.08333,144.35
Dynevor,-27.63333,153.25
Dynamrigan Creek,-31.95,150.85
Dynamite Dam,-23.88333,144.16667
Dyllingo Creek,-22.06667,146.2
Dyke River,-30.73333,152.26667
Dyes Swamp,-38.05,141.55
Dyers Crossing,-32.1,152.3
Dwyers Creek,-37.58333,142.23333
Dwyers Creek,-35.95,150.06667
Dwyer,-36.63333,146.41667
Duverney,-38.01667,143.56667
Dutton River Bore,-20.7,143.21667
Dutton River,-20.75,143.2
Dutson,-38.18333,147.18333
Duthie Park,-24.4,145.85
Dutfield Rock,-10.5,142.81667
Dutchmans Lake,-19.93333,145.53334
Dutchies Beach,-32.7152,152.1346
Dusty Swamp,-30.6,147.66667
Dusky Creek,-20.6,148.58333
Durundur,-26.95,152.75
Durrumbul,-28.51667,153.45
Durrie,-25.63333,140.26667
Durren Durren,-33.2,151.4
Durras Water,-35.63333,150.3
Durras,-35.66543,150.29396
Durrandella,-24.08333,146.6
Durong,-26.33333,151.25
Duroby Creek,-28.21667,153.5
Durness,-32.63333,152.16667
Duri Mountain,-31.1985,150.7346
Durikai,-28.2,151.61667
Duri,-31.21667,150.81667
Durham Park,-32.06667,145.21667
Durham Ox,-36.13333,143.91667
Durham Lead,-37.7,143.88333
Durham Downs,-27.08333,141.9
Durham Downs,-26.08333,149.06667
Durham Creek,-26.01667,149.06667
Durella Creek,-26.08333,144.33333
Durella Bore,-26.8,147.18333
Durella,-26.73333,147.21667
Durdham Watercourse,-22.15,146.93333
Durant Island,-32.2318,152.4679
Duranbah,-28.31667,153.53333
Mount Durambang,-32.9016,150.2435
Duramana,-33.28333,149.58333
Dural,-33.68333,151.01667
Durah Creek,-26.46667,150.83333
Durah Creek,-21.05,147.3
Durah,-26.33333,150.96667
Durack Gap,-25.46667,143.75
Cape Duquesne,-38.38333,141.36667
Mount Duo,-18.55,145.95
Dunwold,-21.16667,148.78333
Dunwinnie,-28.55,148.66667
Dunwich,-27.49883,153.4028
Dunvegan,-30.28333,153.01667
Duntroon,-35.3,149.16667
Duntroon,-25.68333,149.68333
Dunstan,-25.85,146.2
Mount Dunsinane,-27.93333,153.03333
Dunsandle,-29.13333,146.36667
Dunrovin,-25.96667,149.83333
Dunrobin,-37.53333,141.38333
Dunrobin,-38.25,146.6
Dunrobin,-28.23333,149.78333
Dunrobin,-22.68333,146.15
Dunraven Bore,-23.63333,145.13333
Dunraven,-23.68333,145.01667
Dunover Mountains,-31.3,150.58333
Dunorlan,-41.48333,146.55
Dunoon,-28.68234,153.31747
Dunoon,-34.71667,150.83333
Dunolly,-36.86013,143.7336
Dunolly,-35.83333,146.18333
Dunnstown,-37.6,143.98333
Dunns Creek,-42.96667,147.3
Dunns Creek,-38.31667,145.01667
Dunns Creek,-35.78333,150.18333
Dunns Creek,-32.63333,151.6
Dunns Creek,-32.21667,152.53333
Dunns Creek,-32.63333,151.63333
Dunneworthy,-37.2,143.06667
Dunnee,-30.2,150.43333
Dunn Creek,-41.26667,147.68333
Dunn Creek,-22.7,145.78333
Dunnadie Watercourse,-30.91667,149.91667
Lake Dunn,-22.6,145.68333
Dunmunkle Creek,-36.91667,142.71667
Dunmore House,-32.68333,151.6
Dunmore Creek,-27.5,150.73333
Dunmore,-38.15,141.88333
Dunmore,-34.6,150.85
Dunmore,-38.13333,142.11667
Dunmore,-34.61667,150.85
Dunmore,-27.65,150.91667
Dunluce Bore,-20.88333,143.86667
Dunluce,-20.88333,143.8
Dunluce,-36.9,143.6
Dunluce,-33.35,151.15
Dunluce,-20.88333,143.85001
Dunlop Island,-23.51472,150.72276
Dunlop,-30.63333,145.01667
Dunk Island,-17.9454,146.15776
Dunkhill Creek,-26.75,144.28333
Dunkerry,-28.41667,148.75
Dunkeld,-37.64987,142.34393
Dunkeld,-33.41667,149.48333
Dunjeroo Waterhole,-28.61667,140.26667
Dunjerobina Waterhole,-22.05,146.6
Dunira,-34.45,140
Dunheved,-26.55,147.5
Dunham Towers Out Station,-23.88333,142.31667
Dungrove Hill,-42.26667,146.91667
Dungowan Creek,-31.21667,151.1
Dungowan,-31.21667,151.1
Dungowan,-26,146.91667
Dungog,-32.40032,151.75758
Dungiven Bore,-26.18333,145.15
Dungiven,-26.26667,145.13333
Dungeness Harbour,-18.5,146.33333
Dungeness Creek,-18.53333,146.31667
Dungeness,-18.51667,146.31667
Dung Creek,-28.28333,153.38333
Dungay,-28.28333,153.36667
Dungarvan,-29.5,144.66667
Dungarubba,-28.98333,153.38333
Dungaree,-32.66667,149.86667
Dungalear,-29.66667,148.13333
Dunes Creek,-42.3,145.21667
Dunellen,-24.81667,148.4
Duneira Bore,-24.55,145.53333
Dune Hill,-12.75,143.31667
Dunedoo,-32.01634,149.3871
Dundurrabin,-30.2,152.53333
Dun Dun Creek,-32.93333,149.45
Dundula,-21.2,149.15
Dundoo Hill,-33.35,146.66667
Dundoo Creek,-29.98333,153.23333
Dundoo,-27.65,144.65
Dundonnell,-37.85,142.98333
Dundonald Creek,-18.06667,145.93333
Dundonald,-23.3,144.73333
Dundomallee Lake,-34.4152,143.6012
Dundinna Well,-26.81667,140.71667
Dundierawina,-28.83333,149.53333
Dunderalliga Creek,-34.71667,148.66667
Dundee Divide,-15.18333,145
Dundee Creek,-25.46667,147.61667
Dundee,-29.56667,151.83333
Dunda Waterhole,-22.51667,146.26667
Dundas Rivulet,-41.93333,145.35
Dundas River,-37.53333,142.01667
Mount Dundas,-41.89,145.47
Mount Dundas,-37.45847,141.91597
Dundas,-41.88333,145.43333
Dundas,-27.3,152.61667
Dundarrah,-25.65,151.88333
Dundarbang,-33,148.98333
Dundaloo Dam,-32.46667,147.36667
Dundahra Creek,-29.46667,152.48333
Dunda Creek,-22.38333,146.55
Duncans Creek,-31.3,151.15
Duncans Creek,-31.36667,151.2
Duncan Islands,-10.23667,142.07944
Duncan Creek,-26.85,148.73333
Duncan Bluff,-18.41667,146.05
Dunbulbalane,-36.11667,145.56667
Dunbogan,-31.65,152.81667
Dunbible Creek,-28.35,153.4
Dunbible Creek,-28.38333,153.4
Dunbar Waterhole,-16.41667,141.8
Dunbar Dam,-22.23333,142.21667
Dunbar Creek,-22.3,142.38333
Dunbar Creek,-16.85,141.56667
Dunbar,-28.35,149.05
Dunbar,-16.05,142.38333
Dunalley Bay,-42.91,147.8
Dunalley,-42.88647,147.81078
Dunach,-37.21667,143.71667
Dumosa,-35.91667,143.21667
Dummy Bore,-21.36667,140.95
Dummies Mountain,-27.63333,151.68333
Dumgree,-24.15,150.55
Dumfries,-26.85,148.16667
Dum Dum,-28.38333,153.33333
Dumbleton,-21.13333,149.1
Dumblane,-23.55,145.18333
Dumbell Island,-20.17333,149.0089
Mount Dumb Bell,-23.28333,147.58333
Dumbarton,-25.66667,149.61667
Dumbalk North,-38.51667,146.16667
Dumbalk,-38.53333,146.08333
Dumaresq River,-28.66667,150.46667
Dumaresq Island,-31.8985,152.5179
Dumaresq Creek,-30.51667,151.21667
Dumaresq,-30.46667,151.58333
Dumaralug Island,-10.76406,142.21307
Mount Dumal,-30.4,151.15
Dulverton Rivulet,-42.3,147.38333
Lake Dulverton,-42.31,147.38
Dulverton,-41.31667,146.41667
Dululu,-23.85,150.25
Dullingari Waterhole,-28.01667,140.61667
Dulhunty River,-12,142.13333
Dulguigan Creek,-28.28333,153.45
Dulgigin Creek,-29.06667,152.56667
Duleen,-27.25,151.05
Dulcara Hill,-26.58333,140.53333
Dulcanghi Mountain,-31.16667,152.95
Dulbydilla Creek,-26.71667,147.4
Dulbydilla,-26.43333,147.38333
Dulbydilla,-26.38333,147.36667
Dulbolla,-28.21667,152.88333
Dulacca West,-26.61667,149.55
Dulacca South,-26.78333,149.78333
Dulacca Range,-26.76667,149.95
Dulacca Creek,-26.88333,149.81667
Dulacca Bore,-26.71667,149.83333
Dulacca,-26.64293,149.756
Dukke Benong,-25.43333,152.36667
Duke Islands,-21.96695,150.13361
Duingal Creek,-25.08333,152.05
Duifken Point,-12.55,141.63333
Dugun Lagoon,-28.2,150.05
Dugong Islet,-10.52004,143.10017
Dugong Inlet,-20.23333,148.95
Dugdale Rock,-13.03333,143.58333
Dugandan,-28.01667,152.68333
Dugald River,-19.5,140.96667
Mount Dug,-16.68333,145.55
Duffys Forest,-33.66667,151.2
Duff Rock,-10.48333,142.23333
Duffield,-26.41667,151.38333
Duffholme,-36.73333,141.7
Duffer Creek,-19.18333,143.95
Dudor,-23.83333,151.01667
Dudley South,-38.6,145.58333
Dudley Creek,-20.6,141.23333
Mount Dudley,-19.01667,145.5
Dudgeon Point,-21.25,149.25
Dudgeon Ledge,-21.25,149.26667
Duderbank Well,-34.73333,145.81667
Duddo Wells,-35.18333,141.28333
Duddon Point,-20.85,149.55
Dudauman,-34.58333,147.9
Dudal Comer Swamp,-35.53333,147
Duckworth Creek,-23.48333,149.43333
Duck Waterhole,-19.95,141.03333
Duck Swamp,-36.08333,141.65
Duck Swamp,-32.16667,152.48333
The Duck Splash,-38.31667,145.41667
Ducks Nest Hill,-23.08333,150.26667
Ducks Creek,-27.05,153.13333
Duck Ponds Lagoon,-23.5,148.46667
Duckpond Creek,-32.01667,152.55
Duck Pond Creek,-26.13333,146.91667
Duck Marsh,-42.28333,146.66667
Duckmaloi Creek,-33.66667,149.96667
Ducklo,-27.25,151.01667
Duck Lake,-35.65514,143.80153
Duck Lagoon,-27.69839,153.41656
Duck Lagoon,-26.15,146.1
Duck Islands,-25.35,153
Duck Island,-38.22597,144.68541
Duck Island,-27.67972,153.16554
Duckinwilla Creek,-25.4,152.53333
Duck Hole Well,-35.48333,140.66667
Duckhole Waterhole,-23.85,143.41667
Duckholes Creek,-30.21667,150.38333
Duckholes Bay,-32.6652,152.1179
Duck Hole Creek,-42.76667,147.43333
Duck Hole Creek,-16.45,141.56667
The Duck Hole,-35.06667,150.78333
Duck Hole,-17.76667,140.66667
Duck Hole,-16.46667,141.5
Duck Hill,-33.66667,147.66667
Duckenfield,-32.73333,151.68333
Duck Creek Bore,-25.43333,145.85
Duck Creek,-42.36667,146.65
Duck Creek,-41.76667,144.98333
Duck Creek,-35.06667,150.78333
Duck Creek,-34.53333,150.78333
Duck Creek,-32.35,152.5
Duck Creek,-32.18333,152.4
Duck Creek,-31.06667,147.1
Duck Creek,-30.66667,149.6
Duck Creek,-28.65,152.58333
Duck Creek,-28.15,153.03333
Duck Creek,-26.03333,145.95
Duck Creek,-25.81667,148.9
Duck Creek,-24.88333,149.8
Duck Creek,-24.61667,145.7
Duck Creek,-24.3,146.8
Duck Creek,-22.43333,145.88333
Duck Creek,-21.08333,140.36667
Duck Creek,-20.21667,145.03333
Duck Creek,-20.08333,148.26667
Duck Creek,-16.8,141.08333
Duck Creek,-27.73338,153.41497
Duck Bay,-40.8,145.09
Ducie River,-12.01667,142
Ducane Range,-41.96667,146.05
Ducabrook Range,-23.86667,147.31667
Ducabrook Creek,-23.8,147.53333
Ducabrook,-23.9,147.45
Dubedah Creek,-29.15,152.6
Dubbo Municipality,-32.2698,148.69572
Dubbo Creek,-33.3,151.13333
Dubbo,-32.24295,148.60484
Duaringa,-23.71576,149.67014
Drysdale Ponds,-27.38333,148.13333
Drysdale Creek,-38.26667,142.6
Drysdale,-38.17237,144.56988
Drys Bluff,-41.7,146.82001
Dry River,-19.68333,145.43333
Dry River,-18.73333,144.73333
Dry River,-17.53333,145.3
Dry River,-16.48333,144.16667
Dry Plain,-36.11667,148.86667
Dry Paddock Bore,-24.7,144.23333
Dry Oaky Creek,-30.2,150.73333
The Dry Lake,-34.21667,150.55
The Dry Gully,-31.71667,150.28333
Dry Forest Creek,-36.2,147.33333
Dryden Gap,-26.86667,152.33333
Dry Creek,-42.75,147
Dry Creek,-42.53333,147.43333
Dry Creek,-37.58333,145.38333
Dry Creek,-37.55,145.15
Dry Creek,-33.05,149.7
Dry Creek,-32.71667,146.66667
Dry Creek,-32.03333,152.2
Dry Creek,-31.95,150.15
Dry Creek,-31.73333,150.66667
Dry Creek,-25.7,152.2
Dry Creek,-24.6,147.58333
Dry Creek,-24.41667,150.81667
Dry Creek,-23.85,143.68333
Dry Creek,-20.86667,148.61667
Dry Creek,-20.85,148.8
Dry Creek,-13.2,142.65
Dry Creek,-12.86667,143.31667
Dry Creek,-36.95,145.85
Dry Corner Well,-23.05,142.66667
Dry Branch Bore,-25.31667,149.01667
Dry Block Bore,-22.8,144.15
Dryander Creek,-20.28333,148.58333
Mount Dryander,-20.25,148.55
Dry Alice River,-23.08333,145.86667
Drung Drung,-36.71667,142.33333
Drungall Point,-32.68333,152.11667
Drungalier,-31.41667,147.71667
Drummond Station,-23.65,147.13333
Drummondslope,-24.25,146.61667
Drummond Range,-23.5,147.25
Drummond Creek,-30.16667,151.06667
Drummond Creek,-22.88333,147.6
Mount Drummond,-30.1818,150.9679
Mount Drummond,-25.15,147.41667
Mount Drummond,-36.99875,142.58931
Mount Drummond,-34.43333,150.88333
Drummond,-37.23333,144.33333
Drummers Creek,-25.15,151.63333
Drummartin,-36.45,144.43333
Drumlion,-22.56667,143.66667
Drumfish Shoal,-21.91667,149.63333
Drumduff,-16.05,143.01666
Drum Creek,-25.68333,145.75
Drumborg,-38.08333,141.6
Drumanure,-36.13333,145.5
Drum And Drumsticks,-35.05,150.85
Mount Druid,-29.96667,146.56667
Drovers Gap,-22.3,141.65
Drouin West,-38.1,145.86667
Drouin South,-38.16667,145.83333
Drouin,-38.13658,145.85838
Droughty Point,-42.93333,147.41667
Drop Yard Creek,-25.86667,149.73333
Dropmore,-37.01667,145.46667
Drop Down Creek,-33.33333,151.36667
Dronfield,-21.23333,140.05
Dromore,-32.3,143.85
Dromedary Upper,-42.71667,147.15
Dromedary Mountain,-24.31667,151.7
Dromedary Creek,-42.75,147.16667
Mount Dromedary,-42.71,147.11
Mount Dromedary,-32.7248,145.88409
Mount Dromedary,-19.6,140.21666
Dromedary,-42.73333,147.16667
Dromana,-38.33333,144.96667
Dripstone,-32.65,149
Dripie Creek,-27.03333,140.71667
Dring Bank,-27.21667,153.36667
Drinan,-25.05,152.01667
Drillham Creek,-26.81667,150.13333
Drillham,-26.65,149.98333
Drilldool Warr,-30.2,149.23333
Drilldool Tank,-30.25,149.13333
Drill Creek,-32.36667,149.06667
Drik Drik,-38,141.3
Driggle Draggle Creek,-30.73333,150.15
Drew Shoal,-24.53333,152.18333
Drews Creek,-32.78333,151.06667
Drew Hill,-32.13333,140.35
Dreel Creek,-32.58333,149.03333
Dreeite,-38.18333,143.51667
Dredge Spoil Bank,-27.36667,153.18333
Dredge Island,-32.6485,152.16789
Drayton,-27.58333,151.91667
Dray Gully Bore,-25.23333,149.05
Dray Creek,-25.23333,149.06667
Draught Horse Creek,-23.86667,143.95
Draught Horse Creek,-20.6,144.23333
Drapers,-21.25,148.98333
Draper Patch,-15.55,145.3
Drakes Mountain,-29.96667,150.75
Drake Shoals,-13.43333,143.7
Drake Creek,-42.98333,145.55
Drake,-28.93333,152.4
Dragoon Creek,-21.23333,148.55
Doyles River,-31.53333,152.35
Doyles Creek,-32.48333,150.8
Doyles Creek,-32.53333,150.78333
Doyle Gully,-25.63333,148.01667
Dowsings Point,-42.81667,147.3
Dowse Rocks,-18.15,145.75
Dows Creek,-21.11667,148.78333
Dows Creek,-21.1,148.78333
Downward Patches,-21.15,149.3
Downside,-35,147.35
Downsfield,-26.06667,152.73333
Downs Creek Bore,-24.56667,146.05
Downs Creek,-24.01667,147.5
Downs Creek,-21.91667,140.93333
Downie,-41.25,147.21667
Downfall Creek,-27.36667,153.06667
Downfall Creek,-26.86667,151.11667
Downfall Creek,-26.18333,150.03333
Downfall Creek,-26.08333,148.56667
Downfall Creek,-25.43333,150.16667
Downfall Creek,-25.1,146.23333
Downfall Creek,-20.91667,148.93333
Downey Creek,-17.65,145.76667
Downes Waterhole,-16.26667,142
Dowlings Hill,-15.63333,145.26667
Dowling Creek,-26.76667,144.28333
Dowling,-37.51667,143.76667
Mount Dowgo,-24.7,150.98333
Dover Rivulet,-43.31667,147.06667
Dove River,-41.58333,146.13333
Dover Island,-39.47,147.28
Dover,-43.31423,147.01488
Dove Point,-22.3,150.41667
Dove Islet,-9.99639,143.02943
Dove Creek,-42.13333,146.75
Dovecot Mountain,-23.58333,150.38333
Dove Lake,-41.66,145.96001
Doutt Gully,-26.96667,150.2
Douglas River,-41.78167,148.26972
Douglas Ponds Creek,-24.13333,145
Douglas Point,-54.53333,158.88333
Douglas Point,-38.03333,140.58333
Douglas Park,-34.18496,150.71449
Douglas Island,-21.67567,149.78008
Douglas Islet,-11.23627,142.99217
Douglas Creek Bore,-21.8,143.56667
Douglas Creek,-34.55,148.51667
Douglas Creek,-22.91667,147.7
Douglas Creek,-21.13333,148.58333
Douglas Creek,-19.08333,145.7
Douglas Creek,-17.6,145.8
Mount Douglas,-32.5318,151.6512
Mount Douglas,-23.1,142.64999
Mount Douglas,-20.66667,140.64999
Mount Douglas,-19.63333,146.43333
Mount Douglas,-17.93333,146.05
Douglas,-37.03333,141.73333
Doughty Creek,-20.01667,148.23333
The Doughboys,-40.66667,144.66667
Doughboy River,-11.48333,142.08333
Doughboy Range,-30.33333,152.15
Doughboy Mountain,-28.35,153.33333
Doughboy Island,-38.76667,146.28333
Doughboy Creek,-32.91667,148.75
Doughboy Creek,-32,140.06667
Doughboy Creek,-30.23333,152.3
Doughboy Creek,-25.73333,148.56667
Doughboy Creek,-16.03333,144.58333
Doudles Folly Creek,-34.51667,150.51667
Doubtful Creek,-28.8,152.96667
Doubtful Creek,-28.76667,152.91667
Mount Doubletop,-24.38333,142.91667
Double Top,-24.68333,144.63333
Double Swamp Bore,-19.86667,141.85
Double Stake Yard Creek,-25.55,149.93333
Double Rocks,-22.08333,150
Double Rock,-22.61667,150.83333
Double Rock,-20.06667,148.96667
Double Rock,-12.61667,143.43333
Double Point,-17.65,146.15
Double Point,-11.86667,142.9
Double Peak Range,-20.25,148.18333
Double Peak,-32.7,145.88333
Double Peak,-24.8,149.38333
Double Mountain,-31.63333,150.88333
Double Mountain,-22.55,150.3
Double Mountain,-17.81667,146.06667
Double Lagoon,-17.23333,141.28333
Double Islands,-27.66939,153.39781
Double Island Point,-25.93333,153.18333
Double Island Lookout,-16.81667,145.66667
Double Island,-32.43333,152.36667
Double Island,-21.37633,149.83189
Double Island,-17.62917,140.94501
Double Island,-16.7257,145.68355
Double Hut Soak,-36.55,140.83333
Double Hill,-13.71667,143.43333
Double Head,-23.16667,150.8
Mount Double Duke,-29.3,153.18333
Double Crossing Creek,-30.13333,153.2
Double Creek,-38.48333,145
Double Creek,-24.01667,151.15
Double Cove,-42.33333,145.33333
Double Corner Creek,-24.51667,144.83333
Double Cone Island,-20.10806,148.70889
Double Bay,-33.8652,151.2346
Double Bay,-20.17472,148.61722
Double Barrel Lagoon,-16.08333,142.88333
Dotswood Creek,-22.46667,144.58333
Dotswood,-22.23333,144.58333
Dotswood,-19.63333,146.28332
Mount Dot,-24.36667,141.5
Dorunda,-16.55,141.81667
Dorset River,-41.2,147.75
Dorsal Rock,-20.58333,149.16667
Dorroughby,-28.66667,153.35
Dorris Creek,-13.31667,142.03333
Dorrigo,-30.34112,152.71394
Doroq,-38.1,143.96667
Dorisville,-32.68333,151.85
Doreen,-37.6,145.15
